geo,country,year,energy_production
fra,France,1977,44500.0
fra,France,1978,45710.0
fra,France,1979,47850.0
fra,France,1980,52600.0
fra,France,1981,63970.0
fra,France,1982,63560.0
fra,France,1983,73000.0
fra,France,1984,85060.0
fra,France,1985,93320.0
fra,France,1986,99850.0
fra,France,1987,103800.0
fra,France,1988,104500.0
fra,France,1989,109300.0
fra,France,1990,111900.0
fra,France,1991,118500.0
fra,France,1992,120200.0
fra,France,1993,126400.0
fra,France,1994,123800.0
fra,France,1995,127800.0
fra,France,1996,131800.0
fra,France,1997,128700.0
fra,France,1998,125400.0
fra,France,1999,127100.0
fra,France,2000,130800.0
fra,France,2001,132100.0
fra,France,2002,134200.0
fra,France,2003,135800.0
fra,France,2004,137000.0
fra,France,2005,137000.0
fra,France,2006,137200.0
fra,France,2007,135300.0
fra,France,2008,137300.0
fra,France,2009,129500.0
fra,France,2010,135800.0
gab,Gabon,1971,6453.0
gab,Gabon,1972,7006.0
gab,Gabon,1973,8640.0
gab,Gabon,1974,11170.0
gab,Gabon,1975,11940.0
gab,Gabon,1976,11850.0
gab,Gabon,1977,11840.0
gab,Gabon,1978,11170.0
gab,Gabon,1979,10910.0
gab,Gabon,1980,9441.0
gab,Gabon,1981,8346.0
gab,Gabon,1982,8591.0
gab,Gabon,1983,8606.0
gab,Gabon,1984,8681.0
gab,Gabon,1985,9433.0
gab,Gabon,1986,9126.0
gab,Gabon,1987,8645.0
gab,Gabon,1988,8836.0
gab,Gabon,1989,11160.0
gab,Gabon,1990,14630.0
gab,Gabon,1991,15930.0
gab,Gabon,1992,15860.0
gab,Gabon,1993,16830.0
gab,Gabon,1994,18490.0
gab,Gabon,1995,19770.0
gab,Gabon,1996,19910.0
gab,Gabon,1997,20140.0
gab,Gabon,1998,19160.0
gab,Gabon,1999,17230.0
gab,Gabon,2000,15140.0
gab,Gabon,2001,14430.0
gab,Gabon,2002,14120.0
gab,Gabon,2003,15120.0
gab,Gabon,2004,15110.0
gab,Gabon,2005,14940.0
gab,Gabon,2006,13540.0
gab,Gabon,2007,13790.0
gab,Gabon,2008,13510.0
gab,Gabon,2009,13590.0
gbr,UK,1960,114800.0
gbr,UK,1961,113400.0
gbr,UK,1962,118000.0
gbr,UK,1963,117500.0
gbr,UK,1964,116600.0
gbr,UK,1965,114700.0
gbr,UK,1966,108700.0
gbr,UK,1967,109200.0
gbr,UK,1968,106700.0
gbr,UK,1969,101900.0
gbr,UK,1970,101300.0
gbr,UK,1971,109800.0
gbr,UK,1972,101100.0
gbr,UK,1973,108500.0
gbr,UK,1974,102700.0
gbr,UK,1975,114800.0
gbr,UK,1976,126600.0
gbr,UK,1977,154700.0
gbr,UK,1978,167400.0
gbr,UK,1979,193000.0
gbr,UK,1980,197800.0
gbr,UK,1981,207400.0
gbr,UK,1982,221600.0
gbr,UK,1983,233400.0
gbr,UK,1984,205300.0
gbr,UK,1985,238200.0
gbr,UK,1986,247400.0
gbr,UK,1987,242300.0
gbr,UK,1988,233900.0
gbr,UK,1989,209000.0
gbr,UK,1990,208000.0
gbr,UK,1991,214700.0
gbr,UK,1992,215000.0
gbr,UK,1993,223400.0
gbr,UK,1994,244600.0
gbr,UK,1995,257500.0
gbr,UK,1996,268900.0
gbr,UK,1997,268300.0
gbr,UK,1998,271900.0
gbr,UK,1999,281600.0
gbr,UK,2000,272500.0
gbr,UK,2001,262300.0
gbr,UK,2002,258400.0
gbr,UK,2003,246600.0
gbr,UK,2004,225700.0
gbr,UK,2005,205300.0
gbr,UK,2006,186900.0
gbr,UK,2007,176600.0
gbr,UK,2008,166800.0
gbr,UK,2009,158900.0
gbr,UK,2010,149700.0
geo,Georgia,1990,2110.0
geo,Georgia,1991,1663.0
geo,Georgia,1992,1492.0
geo,Georgia,1993,1780.0
geo,Georgia,1994,1031.0
geo,Georgia,1995,1200.0
geo,Georgia,1996,1613.0
geo,Georgia,1997,1441.0
geo,Georgia,1998,1379.0
geo,Georgia,1999,1329.0
geo,Georgia,2000,1326.0
geo,Georgia,2001,1265.0
geo,Georgia,2002,1329.0
geo,Georgia,2003,1377.0
geo,Georgia,2004,1288.0
geo,Georgia,2005,980.7
geo,Georgia,2006,929.1
geo,Georgia,2007,1075.0
geo,Georgia,2008,1079.0
geo,Georgia,2009,1258.0
gha,Ghana,1971,2337.0
gha,Ghana,1972,2473.0
gha,Ghana,1973,2625.0
gha,Ghana,1974,2763.0
gha,Ghana,1975,2823.0
gha,Ghana,1976,2917.0
gha,Ghana,1977,3013.0
gha,Ghana,1978,3026.0
gha,Ghana,1979,3207.0
gha,Ghana,1980,3305.0
gha,Ghana,1981,3377.0
gha,Ghana,1982,3417.0
gha,Ghana,1983,3290.0
gha,Ghana,1984,3333.0
gha,Ghana,1985,3552.0
gha,Ghana,1986,3793.0
gha,Ghana,1987,3948.0
gha,Ghana,1988,4091.0
gha,Ghana,1989,4266.0
gha,Ghana,1990,4392.0
gha,Ghana,1991,4638.0
gha,Ghana,1992,4835.0
gha,Ghana,1993,4973.0
gha,Ghana,1994,5127.0
gha,Ghana,1995,5253.0
gha,Ghana,1996,5411.0
gha,Ghana,1997,5542.0
gha,Ghana,1998,5413.0
gha,Ghana,1999,5640.0
gha,Ghana,2000,5884.0
gha,Ghana,2001,5995.0
gha,Ghana,2002,5988.0
gha,Ghana,2003,6017.0
gha,Ghana,2004,6266.0
gha,Ghana,2005,6425.0
gha,Ghana,2006,6552.0
gha,Ghana,2007,6517.0
gha,Ghana,2008,6858.0
gha,Ghana,2009,7047.0
grc,Greece,1960,322.4
grc,Greece,1961,341.4
grc,Greece,1962,385.0
grc,Greece,1963,495.1
grc,Greece,1964,520.0
grc,Greece,1965,641.1
grc,Greece,1966,764.4
grc,Greece,1967,800.0
grc,Greece,1968,867.2
grc,Greece,1969,1039.0
grc,Greece,1970,1688.0
grc,Greece,1971,2085.0
grc,Greece,1972,2168.0
grc,Greece,1973,2334.0
grc,Greece,1974,2446.0
grc,Greece,1975,2927.0
grc,Greece,1976,3456.0
grc,Greece,1977,3616.0
grc,Greece,1978,3484.0
grc,Greece,1979,3764.0
grc,Greece,1980,3696.0
grc,Greece,1981,4417.0
grc,Greece,1982,5511.0
grc,Greece,1983,5948.0
grc,Greece,1984,6424.0
grc,Greece,1985,6932.0
grc,Greece,1986,7225.0
grc,Greece,1987,8050.0
grc,Greece,1988,8251.0
grc,Greece,1989,8858.0
grc,Greece,1990,9198.0
grc,Greece,1991,9035.0
grc,Greece,1992,8956.0
grc,Greece,1993,8978.0
grc,Greece,1994,9150.0
grc,Greece,1995,9298.0
grc,Greece,1996,9120.0
grc,Greece,1997,9559.0
grc,Greece,1998,9832.0
grc,Greece,1999,9534.0
grc,Greece,2000,9986.0
grc,Greece,2001,9965.0
grc,Greece,2002,10230.0
grc,Greece,2003,9905.0
grc,Greece,2004,10300.0
grc,Greece,2005,10310.0
grc,Greece,2006,10070.0
grc,Greece,2007,10170.0
grc,Greece,2008,9862.0
grc,Greece,2009,10080.0
grc,Greece,2010,9188.0
gtm,Guatemala,1971,1934.0
gtm,Guatemala,1972,1983.0
gtm,Guatemala,1973,2041.0
gtm,Guatemala,1974,2098.0
gtm,Guatemala,1975,2445.0
gtm,Guatemala,1976,2604.0
gtm,Guatemala,1977,2644.0
gtm,Guatemala,1978,2660.0
gtm,Guatemala,1979,2775.0
gtm,Guatemala,1980,2583.0
gtm,Guatemala,1981,2669.0
gtm,Guatemala,1982,2882.0
gtm,Guatemala,1983,2893.0
gtm,Guatemala,1984,2819.0
gtm,Guatemala,1985,2784.0
gtm,Guatemala,1986,3047.0
gtm,Guatemala,1987,3082.0
gtm,Guatemala,1988,3150.0
gtm,Guatemala,1989,3254.0
gtm,Guatemala,1990,3391.0
gtm,Guatemala,1991,3504.0
gtm,Guatemala,1992,3623.0
gtm,Guatemala,1993,3617.0
gtm,Guatemala,1994,3610.0
gtm,Guatemala,1995,3830.0
gtm,Guatemala,1996,4239.0
gtm,Guatemala,1997,4673.0
gtm,Guatemala,1998,4966.0
gtm,Guatemala,1999,5367.0
gtm,Guatemala,2000,5238.0
gtm,Guatemala,2001,5229.0
gtm,Guatemala,2002,5408.0
gtm,Guatemala,2003,5475.0
gtm,Guatemala,2004,5438.0
gtm,Guatemala,2005,5497.0
gtm,Guatemala,2006,5432.0
gtm,Guatemala,2007,5443.0
gtm,Guatemala,2008,5385.0
gtm,Guatemala,2009,6052.0
hnd,Honduras,1971,1012.0
hnd,Honduras,1972,1039.0
hnd,Honduras,1973,1059.0
hnd,Honduras,1974,1090.0
hnd,Honduras,1975,1112.0
hnd,Honduras,1976,1136.0
hnd,Honduras,1977,1170.0
hnd,Honduras,1978,1211.0
hnd,Honduras,1979,1246.0
hnd,Honduras,1980,1315.0
hnd,Honduras,1981,1333.0
hnd,Honduras,1982,1368.0
hnd,Honduras,1983,1389.0
hnd,Honduras,1984,1405.0
hnd,Honduras,1985,1468.0
hnd,Honduras,1986,1478.0
hnd,Honduras,1987,1561.0
hnd,Honduras,1988,1599.0
hnd,Honduras,1989,1631.0
hnd,Honduras,1990,1694.0
hnd,Honduras,1991,1702.0
hnd,Honduras,1992,1695.0
hnd,Honduras,1993,1704.0
hnd,Honduras,1994,1670.0
hnd,Honduras,1995,1661.0
hnd,Honduras,1996,1698.0
hnd,Honduras,1997,1904.0
hnd,Honduras,1998,1896.0
hnd,Honduras,1999,1477.0
hnd,Honduras,2000,1522.0
hnd,Honduras,2001,1494.0
hnd,Honduras,2002,1546.0
hnd,Honduras,2003,1622.0
hnd,Honduras,2004,1666.0
hnd,Honduras,2005,1773.0
hnd,Honduras,2006,1976.0
hnd,Honduras,2007,2119.0
hnd,Honduras,2008,2078.0
hnd,Honduras,2009,2195.0
hrv,Croatia,1990,5134.0
hrv,Croatia,1991,4803.0
hrv,Croatia,1992,4336.0
hrv,Croatia,1993,4546.0
hrv,Croatia,1994,4076.0
hrv,Croatia,1995,4181.0
hrv,Croatia,1996,4244.0
hrv,Croatia,1997,4118.0
hrv,Croatia,1998,4018.0
hrv,Croatia,1999,3598.0
hrv,Croatia,2000,3584.0
hrv,Croatia,2001,3752.0
hrv,Croatia,2002,3710.0
hrv,Croatia,2003,3747.0
hrv,Croatia,2004,3876.0
hrv,Croatia,2005,3805.0
hrv,Croatia,2006,4152.0
hrv,Croatia,2007,4061.0
hrv,Croatia,2008,3955.0
hrv,Croatia,2009,4066.0
hti,Haiti,1971,1378.0
hti,Haiti,1972,1431.0
hti,Haiti,1973,1467.0
hti,Haiti,1974,1520.0
hti,Haiti,1975,1576.0
hti,Haiti,1976,1623.0
hti,Haiti,1977,1673.0
hti,Haiti,1978,1735.0
hti,Haiti,1979,1807.0
hti,Haiti,1980,1877.0
hti,Haiti,1981,1569.0
hti,Haiti,1982,1588.0
hti,Haiti,1983,1610.0
hti,Haiti,1984,1618.0
hti,Haiti,1985,1632.0
hti,Haiti,1986,1223.0
hti,Haiti,1987,1243.0
hti,Haiti,1988,1273.0
hti,Haiti,1989,1282.0
hti,Haiti,1990,1253.0
hti,Haiti,1991,1268.0
hti,Haiti,1992,1347.0
hti,Haiti,1993,1339.0
hti,Haiti,1994,1373.0
hti,Haiti,1995,1392.0
hti,Haiti,1996,1596.0
hti,Haiti,1997,1588.0
hti,Haiti,1998,1626.0
hti,Haiti,1999,1619.0
hti,Haiti,2000,1542.0
hti,Haiti,2001,1543.0
hti,Haiti,2002,1733.0
hti,Haiti,2003,1673.0
hti,Haiti,2004,1654.0
hti,Haiti,2005,1921.0
hti,Haiti,2006,1968.0
hti,Haiti,2007,2006.0
hti,Haiti,2008,1989.0
hti,Haiti,2009,1867.0
hun,Hungary,1965,10400.0
hun,Hungary,1966,10360.0
hun,Hungary,1967,10140.0
hun,Hungary,1968,10710.0
hun,Hungary,1969,11040.0
hun,Hungary,1970,11770.0
hun,Hungary,1971,11850.0
hun,Hungary,1972,11790.0
hun,Hungary,1973,12700.0
hun,Hungary,1974,12730.0
hun,Hungary,1975,12540.0
hun,Hungary,1976,13480.0
hun,Hungary,1977,14050.0
hun,Hungary,1978,15350.0
hun,Hungary,1979,14660.0
hun,Hungary,1980,14490.0
hun,Hungary,1981,14420.0
hun,Hungary,1982,14920.0
hun,Hungary,1983,15060.0
hun,Hungary,1984,15610.0
hun,Hungary,1985,16410.0
hun,Hungary,1986,16080.0
hun,Hungary,1987,16800.0
hun,Hungary,1988,16380.0
hun,Hungary,1989,16050.0
hun,Hungary,1990,14590.0
hun,Hungary,1991,14310.0
hun,Hungary,1992,13920.0
hun,Hungary,1993,13700.0
hun,Hungary,1994,13280.0
hun,Hungary,1995,13890.0
hun,Hungary,1996,13640.0
hun,Hungary,1997,13330.0
hun,Hungary,1998,12460.0
hun,Hungary,1999,11920.0
hun,Hungary,2000,11620.0
hun,Hungary,2001,11300.0
hun,Hungary,2002,11200.0
hun,Hungary,2003,10410.0
hun,Hungary,2004,10240.0
hun,Hungary,2005,10370.0
hun,Hungary,2006,10340.0
hun,Hungary,2007,10220.0
hun,Hungary,2008,10500.0
hun,Hungary,2009,11000.0
hun,Hungary,2010,10980.0
idn,Indonesia,1971,71740.0
idn,Indonesia,1972,81690.0
idn,Indonesia,1973,94890.0
idn,Indonesia,1974,97030.0
idn,Indonesia,1975,94310.0
idn,Indonesia,1976,105700.0
idn,Indonesia,1977,118400.0
idn,Indonesia,1978,120200.0
idn,Indonesia,1979,121900.0
idn,Indonesia,1980,125600.0
idn,Indonesia,1981,127900.0
idn,Indonesia,1982,114600.0
idn,Indonesia,1983,117600.0
idn,Indonesia,1984,134800.0
idn,Indonesia,1985,128800.0
idn,Indonesia,1986,136900.0
idn,Indonesia,1987,136900.0
idn,Indonesia,1988,139600.0
idn,Indonesia,1989,149100.0
idn,Indonesia,1990,169100.0
idn,Indonesia,1991,183400.0
idn,Indonesia,1992,187500.0
idn,Indonesia,1993,194500.0
idn,Indonesia,1994,208000.0
idn,Indonesia,1995,216000.0
idn,Indonesia,1996,224500.0
idn,Indonesia,1997,229200.0
idn,Indonesia,1998,230500.0
idn,Indonesia,1999,244200.0
idn,Indonesia,2000,236300.0
idn,Indonesia,2001,241600.0
idn,Indonesia,2002,248000.0
idn,Indonesia,2003,254900.0
idn,Indonesia,2004,264800.0
idn,Indonesia,2005,280000.0
idn,Indonesia,2006,313700.0
idn,Indonesia,2007,318300.0
idn,Indonesia,2008,323800.0
idn,Indonesia,2009,351800.0
ind,India,1971,141600.0
ind,India,1972,145900.0
ind,India,1973,149000.0
ind,India,1974,156500.0
ind,India,1975,165700.0
ind,India,1976,169800.0
ind,India,1977,174100.0
ind,India,1978,177500.0
ind,India,1979,180800.0
ind,India,1980,186900.0
ind,India,1981,200000.0
ind,India,1982,210700.0
ind,India,1983,221500.0
ind,India,1984,233200.0
ind,India,1985,239400.0
ind,India,1986,251200.0
ind,India,1987,259200.0
ind,India,1988,273000.0
ind,India,1989,281500.0
ind,India,1990,291800.0
ind,India,1991,301600.0
ind,India,1992,306200.0
ind,India,1993,309900.0
ind,India,1994,321100.0
ind,India,1995,335800.0
ind,India,1996,342300.0
ind,India,1997,353100.0
ind,India,1998,351900.0
ind,India,1999,359400.0
ind,India,2000,366400.0
ind,India,2001,374500.0
ind,India,2002,383600.0
ind,India,2003,396400.0
ind,India,2004,409500.0
ind,India,2005,422400.0
ind,India,2006,437900.0
ind,India,2007,452700.0
ind,India,2008,468300.0
ind,India,2009,502500.0
irl,Ireland,1960,1382.0
irl,Ireland,1961,1352.0
irl,Ireland,1962,1345.0
irl,Ireland,1963,1346.0
irl,Ireland,1964,1372.0
irl,Ireland,1965,1116.0
irl,Ireland,1966,1260.0
irl,Ireland,1967,1361.0
irl,Ireland,1968,1710.0
irl,Ireland,1969,1624.0
irl,Ireland,1970,1416.0
irl,Ireland,1971,1423.0
irl,Ireland,1972,1371.0
irl,Ireland,1973,1120.0
irl,Ireland,1974,1308.0
irl,Ireland,1975,1660.0
irl,Ireland,1976,1409.0
irl,Ireland,1977,1332.0
irl,Ireland,1978,1124.0
irl,Ireland,1979,1467.0
irl,Ireland,1980,1894.0
irl,Ireland,1981,2488.0
irl,Ireland,1982,3033.0
irl,Ireland,1983,3208.0
irl,Ireland,1984,3629.0
irl,Ireland,1985,2845.0
irl,Ireland,1986,2636.0
irl,Ireland,1987,3009.0
irl,Ireland,1988,2873.0
irl,Ireland,1989,3760.0
irl,Ireland,1990,3467.0
irl,Ireland,1991,3287.0
irl,Ireland,1992,3082.0
irl,Ireland,1993,3451.0
irl,Ireland,1994,3560.0
irl,Ireland,1995,4101.0
irl,Ireland,1996,3539.0
irl,Ireland,1997,2853.0
irl,Ireland,1998,2460.0
irl,Ireland,1999,2460.0
irl,Ireland,2000,2158.0
irl,Ireland,2001,1775.0
irl,Ireland,2002,1544.0
irl,Ireland,2003,1834.0
irl,Ireland,2004,1859.0
irl,Ireland,2005,1634.0
irl,Ireland,2006,1596.0
irl,Ireland,2007,1406.0
irl,Ireland,2008,1516.0
irl,Ireland,2009,1529.0
irl,Ireland,2010,1945.0
irn,Iran,1971,238600.0
irn,Iran,1972,266800.0
irn,Iran,1973,309700.0
irn,Iran,1974,318600.0
irn,Iran,1975,284900.0
irn,Iran,1976,313400.0
irn,Iran,1977,300600.0
irn,Iran,1978,277000.0
irn,Iran,1979,171800.0
irn,Iran,1980,80760.0
irn,Iran,1981,79430.0
irn,Iran,1982,129600.0
irn,Iran,1983,133000.0
irn,Iran,1984,119800.0
irn,Iran,1985,122500.0
irn,Iran,1986,101700.0
irn,Iran,1987,128700.0
irn,Iran,1988,125100.0
irn,Iran,1989,160200.0
irn,Iran,1990,179300.0
irn,Iran,1991,196100.0
irn,Iran,1992,202100.0
irn,Iran,1993,214700.0
irn,Iran,1994,218100.0
irn,Iran,1995,223700.0
irn,Iran,1996,224900.0
irn,Iran,1997,225500.0
irn,Iran,1998,229500.0
irn,Iran,1999,256500.0
irn,Iran,2000,267100.0
irn,Iran,2001,259500.0
irn,Iran,2002,265400.0
irn,Iran,2003,294500.0
irn,Iran,2004,306800.0
irn,Iran,2005,317900.0
irn,Iran,2006,328600.0
irn,Iran,2007,344900.0
irn,Iran,2008,344800.0
irn,Iran,2009,349800.0
irq,Iraq,1971,85980.0
irq,Iraq,1972,74610.0
irq,Iraq,1973,102900.0
irq,Iraq,1974,100400.0
irq,Iraq,1975,115400.0
irq,Iraq,1976,123700.0
irq,Iraq,1977,119500.0
irq,Iraq,1978,131500.0
irq,Iraq,1979,177600.0
irq,Iraq,1980,135500.0
irq,Iraq,1981,45230.0
irq,Iraq,1982,50880.0
irq,Iraq,1983,49620.0
irq,Iraq,1984,61160.0
irq,Iraq,1985,73050.0
irq,Iraq,1986,87250.0
irq,Iraq,1987,109400.0
irq,Iraq,1988,137100.0
irq,Iraq,1989,148100.0
irq,Iraq,1990,104900.0
irq,Iraq,1991,16650.0
irq,Iraq,1992,23970.0
irq,Iraq,1993,27300.0
irq,Iraq,1994,30220.0
irq,Iraq,1995,31330.0
irq,Iraq,1996,32740.0
irq,Iraq,1997,65460.0
irq,Iraq,1998,109900.0
irq,Iraq,1999,130700.0
irq,Iraq,2000,135300.0
irq,Iraq,2001,134200.0
irq,Iraq,2002,115700.0
irq,Iraq,2003,80390.0
irq,Iraq,2004,104400.0
irq,Iraq,2005,97450.0
irq,Iraq,2006,101300.0
irq,Iraq,2007,105300.0
irq,Iraq,2008,118000.0
irq,Iraq,2009,119600.0
isl,Iceland,1960,150.9
isl,Iceland,1961,157.9
isl,Iceland,1962,170.0
isl,Iceland,1963,184.4
isl,Iceland,1964,198.9
isl,Iceland,1965,201.4
isl,Iceland,1966,222.4
isl,Iceland,1967,241.2
isl,Iceland,1968,272.7
isl,Iceland,1969,310.4
isl,Iceland,1970,395.0
isl,Iceland,1971,422.9
isl,Iceland,1972,458.9
isl,Iceland,1973,541.3
isl,Iceland,1974,530.8
isl,Iceland,1975,578.6
isl,Iceland,1976,614.9
isl,Iceland,1977,676.6
isl,Iceland,1978,709.2
isl,Iceland,1979,844.9
isl,Iceland,1980,904.1
isl,Iceland,1981,1096.0
isl,Iceland,1982,1162.0
isl,Iceland,1983,1230.0
isl,Iceland,1984,1251.0
isl,Iceland,1985,1252.0
isl,Iceland,1986,1276.0
isl,Iceland,1987,1316.0
isl,Iceland,1988,1372.0
isl,Iceland,1989,1410.0
isl,Iceland,1990,1400.0
isl,Iceland,1991,1437.0
isl,Iceland,1992,1390.0
isl,Iceland,1993,1491.0
isl,Iceland,1994,1481.0
isl,Iceland,1995,1565.0
isl,Iceland,1996,1616.0
isl,Iceland,1997,1682.0
isl,Iceland,1998,1814.0
isl,Iceland,1999,2191.0
isl,Iceland,2000,2306.0
isl,Iceland,2001,2451.0
isl,Iceland,2002,2462.0
isl,Iceland,2003,2457.0
isl,Iceland,2004,2519.0
isl,Iceland,2005,2636.0
isl,Iceland,2006,3259.0
isl,Iceland,2007,3952.0
isl,Iceland,2008,4355.0
isl,Iceland,2009,4402.0
isl,Iceland,2010,4568.0
isr,Israel,1971,5938.0
isr,Israel,1972,6242.0
isr,Israel,1973,6149.0
isr,Israel,1974,4271.0
isr,Israel,1975,6577.0
isr,Israel,1976,88.09
isr,Israel,1977,77.93
isr,Israel,1978,74.43
isr,Israel,1979,85.78
isr,Israel,1980,153.5
isr,Israel,1981,150.1
isr,Israel,1982,78.87
isr,Israel,1983,68.08
isr,Israel,1984,55.95
isr,Israel,1985,282.2
isr,Israel,1986,341.1
isr,Israel,1987,362.3
isr,Israel,1988,379.5
isr,Israel,1989,390.6
isr,Israel,1990,424.1
isr,Israel,1991,438.1
isr,Israel,1992,458.0
isr,Israel,1993,502.0
isr,Israel,1994,516.2
isr,Israel,1995,547.7
isr,Israel,1996,556.9
isr,Israel,1997,584.0
isr,Israel,1998,600.4
isr,Israel,1999,600.5
isr,Israel,2000,642.0
isr,Israel,2001,672.6
isr,Israel,2002,708.3
isr,Israel,2003,738.6
isr,Israel,2004,1742.0
isr,Israel,2005,2109.0
isr,Israel,2006,2683.0
isr,Israel,2007,2899.0
isr,Israel,2008,3900.0
isr,Israel,2009,3266.0
isr,Israel,2010,3730.0
ita,Italy,1960,13840.0
ita,Italy,1961,14120.0
ita,Italy,1962,14050.0
ita,Italy,1963,14690.0
ita,Italy,1964,15860.0
ita,Italy,1965,16040.0
ita,Italy,1966,16690.0
ita,Italy,1967,16990.0
ita,Italy,1968,17570.0
ita,Italy,1969,18500.0
ita,Italy,1970,19870.0
ita,Italy,1971,19530.0
ita,Italy,1972,20120.0
ita,Italy,1973,20380.0
ita,Italy,1974,21210.0
ita,Italy,1975,20980.0
ita,Italy,1976,21740.0
ita,Italy,1977,20900.0
ita,Italy,1978,20940.0
ita,Italy,1979,20560.0
ita,Italy,1980,19900.0
ita,Italy,1981,20830.0
ita,Italy,1982,22570.0
ita,Italy,1983,21470.0
ita,Italy,1984,22640.0
ita,Italy,1985,22770.0
ita,Italy,1986,24810.0
ita,Italy,1987,24190.0
ita,Italy,1988,25470.0
ita,Italy,1989,25220.0
ita,Italy,1990,25310.0
ita,Italy,1991,26080.0
ita,Italy,1992,27250.0
ita,Italy,1993,28300.0
ita,Italy,1994,29500.0
ita,Italy,1995,29420.0
ita,Italy,1996,30270.0
ita,Italy,1997,30400.0
ita,Italy,1998,30290.0
ita,Italy,1999,29220.0
ita,Italy,2000,28170.0
ita,Italy,2001,26850.0
ita,Italy,2002,27450.0
ita,Italy,2003,27840.0
ita,Italy,2004,28390.0
ita,Italy,2005,27850.0
ita,Italy,2006,27430.0
ita,Italy,2007,26380.0
ita,Italy,2008,26970.0
ita,Italy,2009,27010.0
ita,Italy,2010,28830.0
jam,Jamaica,1971,277.0
jam,Jamaica,1972,280.2
jam,Jamaica,1973,250.9
jam,Jamaica,1974,266.6
jam,Jamaica,1975,253.6
jam,Jamaica,1976,254.4
jam,Jamaica,1977,233.9
jam,Jamaica,1978,253.0
jam,Jamaica,1979,222.0
jam,Jamaica,1980,223.9
jam,Jamaica,1981,224.3
jam,Jamaica,1982,247.1
jam,Jamaica,1983,235.1
jam,Jamaica,1984,272.5
jam,Jamaica,1985,252.2
jam,Jamaica,1986,255.4
jam,Jamaica,1987,256.1
jam,Jamaica,1988,260.2
jam,Jamaica,1989,309.6
jam,Jamaica,1990,484.6
jam,Jamaica,1991,485.3
jam,Jamaica,1992,484.4
jam,Jamaica,1993,472.6
jam,Jamaica,1994,485.4
jam,Jamaica,1995,483.4
jam,Jamaica,1996,497.6
jam,Jamaica,1997,510.3
jam,Jamaica,1998,466.7
jam,Jamaica,1999,481.3
jam,Jamaica,2000,588.9
jam,Jamaica,2001,500.3
jam,Jamaica,2002,393.3
jam,Jamaica,2003,396.1
jam,Jamaica,2004,412.2
jam,Jamaica,2005,411.6
jam,Jamaica,2006,411.2
jam,Jamaica,2007,412.4
jam,Jamaica,2008,493.7
jam,Jamaica,2009,530.9
jor,Jordan,1971,0.931
jor,Jordan,1972,0.931
jor,Jordan,1973,0.931
jor,Jordan,1974,0.931
jor,Jordan,1975,0.931
jor,Jordan,1976,1.17
jor,Jordan,1977,0.693
jor,Jordan,1978,0.693
jor,Jordan,1979,0.693
jor,Jordan,1980,0.693
jor,Jordan,1981,0.931
jor,Jordan,1982,0.931
jor,Jordan,1983,1.17
jor,Jordan,1984,1.17
jor,Jordan,1985,1.17
jor,Jordan,1986,16.68
jor,Jordan,1987,24.16
jor,Jordan,1988,20.0
jor,Jordan,1989,53.97
jor,Jordan,1990,162.0
jor,Jordan,1991,158.6
jor,Jordan,1992,171.0
jor,Jordan,1993,188.4
jor,Jordan,1994,272.1
jor,Jordan,1995,279.5
jor,Jordan,1996,274.8
jor,Jordan,1997,288.9
jor,Jordan,1998,294.6
jor,Jordan,1999,285.7
jor,Jordan,2000,285.9
jor,Jordan,2001,280.8
jor,Jordan,2002,262.7
jor,Jordan,2003,286.8
jor,Jordan,2004,294.1
jor,Jordan,2005,255.9
jor,Jordan,2006,290.3
jor,Jordan,2007,277.1
jor,Jordan,2008,275.5
jor,Jordan,2009,293.1
jpn,Japan,1960,46980.0
jpn,Japan,1961,49920.0
jpn,Japan,1962,48130.0
jpn,Japan,1963,47200.0
jpn,Japan,1964,48000.0
jpn,Japan,1965,48140.0
jpn,Japan,1966,48910.0
jpn,Japan,1967,44910.0
jpn,Japan,1968,44810.0
jpn,Japan,1969,42300.0
jpn,Japan,1970,39340.0
jpn,Japan,1971,35790.0
jpn,Japan,1972,32610.0
jpn,Japan,1973,29510.0
jpn,Japan,1974,30640.0
jpn,Japan,1975,29920.0
jpn,Japan,1976,32990.0
jpn,Japan,1977,31970.0
jpn,Japan,1978,36170.0
jpn,Japan,1979,39390.0
jpn,Japan,1980,43290.0
jpn,Japan,1981,44520.0
jpn,Japan,1982,51790.0
jpn,Japan,1983,55180.0
jpn,Japan,1984,59300.0
jpn,Japan,1985,67050.0
jpn,Japan,1986,68880.0
jpn,Japan,1987,71650.0
jpn,Japan,1988,69710.0
jpn,Japan,1989,70520.0
jpn,Japan,1990,75200.0
jpn,Japan,1991,79220.0
jpn,Japan,1992,80210.0
jpn,Japan,1993,87660.0
jpn,Japan,1994,90490.0
jpn,Japan,1995,98550.0
jpn,Japan,1996,101700.0
jpn,Japan,1997,106200.0
jpn,Japan,1998,109100.0
jpn,Japan,1999,104500.0
jpn,Japan,2000,105800.0
jpn,Japan,2001,104800.0
jpn,Japan,2002,96930.0
jpn,Japan,2003,84080.0
jpn,Japan,2004,95090.0
jpn,Japan,2005,100500.0
jpn,Japan,2006,101400.0
jpn,Japan,2007,90600.0
jpn,Japan,2008,88690.0
jpn,Japan,2009,93790.0
jpn,Japan,2010,95060.0
kaz,Kazakhstan,1990,90460.0
kaz,Kazakhstan,1991,91320.0
